company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Deutscher Fleischer-Verband e.V.,Deutscher Fleischer-Verband,Kennedyallee 53,,60596,Frankfurt am Main,8611,86,Fachverbände,Membership Organizations,Services,21,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Deutscher Fußball-Bund (DFB),Deutscher Fußball-Bund (DFB),Otto-Fleck-Schneise 6,,60528,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,245,Medium 50 - 249, 50.0810641   , 8.6296390   ,Germany
Deutscher Tischtennis-Bund e.V.,Deutscher Tischtennis-Bund,Otto-Fleck-Schneise 12,,60528,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,20,Small 10 - 49, 50.0810641   , 8.6296390   ,Germany
Deutscher Turnerbund e. V.,Deutscher Turnerbund e. V.,Otto-Fleck-Schneise 8,,60528,Frankfurt am Main,7997,79,Sport- u. Spielvereine,Amusement and Recreation Services,Services,60,Medium 50 - 249, 50.0810641   , 8.6296390   ,Germany
Deutscher Volleyball-Verband (DVV),Deutscher Volleyball-Verband,Otto-Fleck-Schneise 8,,60528,Frankfurt am Main,8641,86,Vereine,Membership Organizations,Services,14,Small 10 - 49, 50.0810641   , 8.6296390   ,Germany
Deutsches Architektur-Museum der Stadt Frankfurt am Main,Deutsches Architektur-Museum,Schaumainkai 43,,60596,Frankfurt am Main,8412,84,Museen u. Galerien,"Museums, Art Galleries and Botanical and Zoological Gardens",Services,18,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Deutsches Dialog Institut GmbH,Deutsches Dialog Institut GmbH,Eschersheimer Landstr. 223,,60320,Frankfurt am Main,8732,87,"Gewerbliche ökonomische, soziologische und pädagogische Forschungseinr.","Engineering, Accounting, Research, Management & Related Svcs",Services,26,Small 10 - 49, 50.1396151   , 8.6758600   ,Germany
Deutsches Filminstitut - DIF e.V.,Deutsches Filminstitut - DIF,Schaumainkai 41,,60596,Frankfurt am Main,7829,78,Dienstleistungen auf dem Gebiet des Spielfilmvertriebs,Motion Pictures,Services,15,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Deutsches Institut für Internationale Pädagogische Forschung,Deutsches Institut für,Schloßstr. 29,,60486,Frankfurt am Main,8732,87,"Gewerbliche ökonomische, soziologische und pädagogische Forschungseinr.","Engineering, Accounting, Research, Management & Related Svcs",Services,300,Large 250 +, 50.1162158   , 8.6446802   ,Germany
"Deutsches Jugendherbergswerk, Landesverband Hessen e.V.","Deutsches Jugendherbergswerk,",Berner Str. 119,,60437,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,500,Large 250 +, 50.1903000   , 8.6577400   ,Germany
Deutschherrenschule,Deutschherrenschule,Willemerstr. 24,,60594,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49, 50.1059565   , 8.6869270   ,Germany
DFB GmBH,DFB GmBH,Otto-Fleck-Schneise 6,,60528,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,65,Medium 50 - 249, 50.0810641   , 8.6296390   ,Germany
d-fine GmbH,d-fine GmbH,Opernplatz 2,,60313,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,236,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
DFL Deutsche Fußball Liga GmbH,DFL Deutsche Fußball Liga GmbH,Guiollettstr. 44-46,,60325,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,28,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
dfv Conference Group GmbH,dfv Conference Group GmbH,Mainzer Landstr. 249-251,,60326,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,25,Small 10 - 49, 50.1051310   , 8.6149319   ,Germany
DG Immobilien-Anlagegesellschaft mbH & Co. Kinocenter Essen KG,DG,Hahnstr. 70,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",200,Medium 50 - 249, 50.0810641   , 8.6296390   ,Germany
DGAN Deutsche Gesellschaft für akademische Nachwuchsförderung mbH,DGAN Deutsche Gesellschaft für,Klingerstr. 24,,60313,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,10,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
DHB Bauausführungen GmbH,DHB Bauausführungen GmbH,Eichenstr. 59,,65933,Frankfurt am Main,5039,50,"Sonstiges Baumaterial, Flachglas, Steine",Wholesale Trade - Durable Goods,Wholesale & retail trade,12,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
DHL Global Forwarding GmbH,DHL Global Forwarding GmbH,Cargo City Süd Geb 573,,60549,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,1620,Large 250 +, 50.0413810   , 8.5800547   ,Germany
"DHPG Stössel, Schmitz & Blattner GmbH Steuerberatungsgesellschaft","DHPG Stössel, Schmitz &",Lurgiallee 16,,60439,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,30,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
DIABOS GmbH & Co. KG Frankfurt Diamant-Betonbohr- und -sägedienst,DIABOS GmbH & Co. KG Frankfurt,Sulzbacher Str. 10-14,,60326,Frankfurt am Main,1799,17,Sonstige baugewerbliche Spezialarbeiten,Construction - Special Trade Contractors,Construction,12,Small 10 - 49, 50.1051310   , 8.6149319   ,Germany
Diakonie Hessen - Diakonisches Werk in Hessen und Nassau und Kurhessen-Waldeck,Diakonie Hessen - Diakonisches,Ederstr. 12,,60486,Frankfurt am Main,8741,87,Management-Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,1300,Large 250 +, 50.1162158   , 8.6446802   ,Germany
Diakoniestation Bergen-Enkheim gemeinnuetzige GmbH,Diakoniestation Bergen-Enkheim,Milseburgstr. 17,,60388,Frankfurt am Main,8082,80,Heimpflegedienste,Health Services,Services,13,Small 10 - 49, 50.1367800   , 8.7429000   ,Germany
DIALOG FRANKFURT Marketingservices & Consulting GmbH,DIALOG FRANKFURT,Karlstr. 12,,60329,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,50,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
DialogMuseum gemeinnützige GmbH,DialogMuseum gemeinnützige,Hanauer Landstr. 137-145,,60314,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,40,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Dialyseinstitut am Maingau Krankenhaus,Dialyseinstitut am Maingau,Königswarterstr. 16,,60316,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,500,Large 250 +, 50.1212192   , 8.6902567   ,Germany
DIC Asset AG,DIC Asset AG,Neue Mainzer Str. 20,,60311,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",60,Medium 50 - 249, 50.1104028   , 8.6913868   ,Germany
did deutsch-institut Frankfurt GmbH,did deutsch-institut Frankfurt,Gutleutstr. 32,,60329,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,25,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Die 2 GmbH & Co. OHG,Die 2 GmbH & Co. OHG,Ferdinand-Porsche-Str. 41,,60386,Frankfurt am Main,2051,20,"Brot- u. andere Backwaren, außer Keksen u. Crackers",Food and Kindred Products,Manufacturing,30,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
Die Erdgas Profis,Die Erdgas Profis,Oberwiesenstr. 2a,,60435,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,13,Small 10 - 49, 50.1457926   , 8.6825547   ,Germany
Die Lernhilfe e.K.,Die Lernhilfe e.K.,Sontraer Str. 18,,60386,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,202,Medium 50 - 249, 50.1299030   , 8.7527319   ,Germany
Die Standbau Werkstätten GmbH,Die Standbau Werkstätten GmbH,Kruppstr. 110,,60388,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,11,Small 10 - 49, 50.1367800   , 8.7429000   ,Germany
DIEHLDESIGN GmbH,DIEHLDESIGN GmbH,Burgstr. 39,,60316,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,10,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
Diesenhaus Ram GmbH,Diesenhaus Ram GmbH,Eschersheimer Landstr. 162,,60322,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Dieter Riedel und Welmanee Riedel,Dieter Riedel und Welmanee,Fichardstr. 35,,60322,Frankfurt am Main,7231,72,"Coiffeure, Kosmetiksalons",Personal Services,Services,13,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Dietz Joppien Architekten  AG,Dietz Joppien Architekten  AG,Schaumainkai 69,,60596,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Dildey Präzision,Dildey Präzision,Röderichstr. 7-11,,60489,Frankfurt am Main,3545,35,"Werkzeugmaschinenzubehör u. Meßeinrichtungen, Diamantschneidegeräte",Industrial and Commercial Machinery and Computer Equipment,Manufacturing,27,Small 10 - 49, 50.1235583   , 8.6078369   ,Germany
DiOmega GmbH,DiOmega GmbH,Bolongarostr. 103,,65929,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,11,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
Dion Global Solutions GmbH,Dion Global Solutions GmbH,Mainzer Landstr. 199,,60326,Frankfurt am Main,7371,73,Programmierungsdienste für Computer etc.,Business Services,Services,81,Medium 50 - 249, 50.1051310   , 8.6149319   ,Germany
Diplom Kaufmann Wolfgang Ludwig + Partner OHG,Diplom Kaufmann Wolfgang,Albanusstr. 37,,65929,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",12,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
DIRK - Deutscher Investor Relations Verband e.V.,DIRK - Deutscher Investor,Reuterweg 81,,60323,Frankfurt am Main,8641,86,Vereine,Membership Organizations,Services,25,Small 10 - 49, 50.1162875   , 8.6702706   ,Germany
Divello Travellounge GmbH,Divello Travellounge GmbH,Bockenheimer Anlage 11,,60322,Frankfurt am Main,4724,47,Reisebüros,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
DIVM GmbH & Co. KG,DIVM GmbH & Co. KG,Guiollettstr. 48,,60325,Frankfurt am Main,2519,25,Sonstige Hausmöbel,Furniture and Fixtures,Manufacturing,25,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
dk Dorothea Küsters Life Science Communications GmbH,dk Dorothea Küsters Life,Leimenrode 29,,60322,Frankfurt am Main,8743,87,Public relations Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
DKD Internet Service GmbH,DKD Internet Service GmbH,Kaiserstr. 73,,60329,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,41,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
DLG-Verlag GmbH,DLG-Verlag GmbH,Eschborner Landstr. 122,,60489,Frankfurt am Main,2731,27,"Bücher: Verlag, Druckerei u. Verlag","Printing, Publishing and Allied Industries",Manufacturing,18,Small 10 - 49, 50.1235583   , 8.6078369   ,Germany
DMB Mieterschutzverein Frankfurt am Main,DMB Mieterschutzverein,Eckenheimer Landstr. 339,,60320,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,15,Small 10 - 49, 50.1396151   , 8.6758600   ,Germany
Do & Co Lounge GmbH,Do & Co Lounge GmbH,Flughafenstr. 1,,60546,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,80,Medium 50 - 249, 50.1174452   , 8.6791164   ,Germany
Doertenbach & Co. GmbH,Doertenbach & Co. GmbH,Bockenheimer Landstr. 51-53,,60325,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Dolce und Lauda Rechtsanwälte-Notare,Dolce und Lauda,Arndtstr. 34-36,,60325,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,17,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
DOLFI 1920 GmbH,DOLFI 1920 GmbH,Gutleutstr. 298A,,60327,Frankfurt am Main,7699,76,Sonstige Reparaturwerkstätten u. verwandte Anlagen,Miscellaneous Repair Services,Services,70,Medium 50 - 249, 50.1007106   , 8.6641758   ,Germany
Döll GmbH,Döll GmbH,Mörfelder Landstr. 42,,60598,Frankfurt am Main,1751,17,Zimmereibetriebe,Construction - Special Trade Contractors,Construction,10,Small 10 - 49, 50.0896355   , 8.6723776   ,Germany
DOM Christian Koban GmbH,DOM Christian Koban GmbH,Neue Kräme 29,,60311,Frankfurt am Main,3911,39,"Schmuck, Verzierungen aus Edelmetallen u. Edelsteinen",Miscellaneous Manufacturing Industries,Manufacturing,10,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
Domizil-Revisions AG Wirtschaftsprüfungsgesellschaft Steuerberatungsgesellschaft,Domizil-Revisions AG,Franklinstr. 62,,60486,Frankfurt am Main,8721,87,"Buchhaltungs-, Wirtschafts- u. Steuerprüfungsbüros","Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49, 50.1162158   , 8.6446802   ,Germany
Donau Carbon GmbH,Donau Carbon GmbH,Gwinnerstr. 27-33,,60388,Frankfurt am Main,5169,51,Sonstige Chemikalien u. verw. Produkte,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,40,Small 10 - 49, 50.1367800   , 8.7429000   ,Germany
Dörr Automotive GmbH,Dörr Automotive GmbH,Orber Str. 4a,,60386,Frankfurt am Main,5511,55,Autohändler (Neu- und Gebrauchtwagen),Automotive Dealers and Gasoline Service Stations,Wholesale & retail trade,10,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
Dow Jones GmbH,Dow Jones GmbH,Wilhelm-Leuschner-Str. 78,,60329,Frankfurt am Main,7383,73,Nachrichtendienste,Business Services,Services,29,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
dpa Picture-Alliance GmbH,dpa Picture-Alliance GmbH,Gutleutstr. 110,,60327,Frankfurt am Main,7375,73,Informationsbeschaffung,Business Services,Services,39,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
dpa-AFX Wirtschaftsnachrichten GmbH,dpa-AFX Wirtschaftsnachrichten,Gutleutstr. 110,,60327,Frankfurt am Main,7383,73,Nachrichtendienste,Business Services,Services,45,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
DPG Deutsche Performancemessungs-Gesellschaft für Wertpapierportfolios mbH,DPG Deutsche,Bleichstr. 52,,60313,Frankfurt am Main,6289,62,Sonstige Börsendienste,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",17,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
DPS Diefenbach Personal Service GmbH,DPS Diefenbach Personal,Hochstr. 35-37,,60313,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,100,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
DQS GmbH,DQS GmbH,August-Schanz-Str. 21,,60433,Frankfurt am Main,9611,96,Wirtschaftsförderung,Administration of Economic Programs,Public Administration,293,Large 250 +, 50.1613942   , 8.6574002   ,Germany
Dr. Anand G. Leick und Dr. Nicole Leick,Dr. Anand G. Leick und Dr.,Emmerich-Josef-Str. 40,,65929,Frankfurt am Main,8021,80,Zahnärzte,Health Services,Services,10,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
"Dr. Armin Luckau, Dr. med. Rolf Heck, Dr. med. Ulrich Heck und Dr. med. Christian Kempa","Dr. Armin Luckau, Dr. med.",Markgrafenstr. 6,,60487,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,12,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
Dr. Arthur Pfungst Stiftung,Dr. Arthur Pfungst Stiftung,Waldschmidtstr. 39,,60316,Frankfurt am Main,6732,67,"Kulturelle, religiöse u. Wohltätigkeitsstiftungen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",10,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
Dr. Busso Peus Nachf. e.K.,Dr. Busso Peus Nachf. e.K.,Bornwiesenweg 34,,60322,Frankfurt am Main,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
"Dr. Carsten J. Angersbach,Gunther A. Weiss,Andreas von Oppen,Dr. Mark Lembke,Dr. Daniel Röder",Dr. Carsten J.,Grüneburgweg 149,,60323,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,10,Small 10 - 49, 50.1162875   , 8.6702706   ,Germany
Dr. Fabian Härtling,Dr. Fabian Härtling,Wolfsgangstr. 68,,60322,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,36,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Dr. Gerhard Th. Walter u. Dr. Ingrid Walter,Dr. Gerhard Th. Walter u. Dr.,Cronstettenstr. 30,,60322,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,52,Medium 50 - 249, 50.1213400   , 8.6720600   ,Germany
"Dr. Gisbert Holle, Dr. Alberto Peek und Dr. Oliver Wingenbach","Dr. Gisbert Holle, Dr. Alberto",Oeder Weg 2-4,,60318,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,11,Small 10 - 49, 50.1206478   , 8.6876377   ,Germany
Dr. Hochs Konservatorium,Dr. Hochs Konservatorium,Sonnemannstr. 16,,60314,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,110,Medium 50 - 249, 50.1119900   , 8.7128595   ,Germany
Dr. Jan Roth & Peter Jost,Dr. Jan Roth & Peter Jost,Pfingstweidstr. 3,,60316,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,27,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
"Dr. jur. Christfried Rinke, Dr. jur. Wolfgang Wirth, Dr. jur. Michael Griesbeck, Isabelle Rinke und Axel Höselbarth","Dr. jur. Christfried Rinke,",Stettenstr. 2,,60322,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,13,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
"Dr. Jürgen Heiland, Clemens Noll und Dr. Anette Troost","Dr. Jürgen Heiland, Clemens",Hostatostr. 19,,65929,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,10,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
Dr. Lübke & Kelber GmbH,Dr. Lübke & Kelber GmbH,Taunusstr. 6,,60329,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",65,Medium 50 - 249, 50.1080706   , 8.6713871   ,Germany
Dr. med. dent. Selim Dilaver,Dr. med. dent. Selim Dilaver,Dehnhardtstr. 4,,60433,Frankfurt am Main,8021,80,Zahnärzte,Health Services,Services,10,Small 10 - 49, 50.1613942   , 8.6574002   ,Germany
Dr. med. dent. Steffen Kreis,Dr. med. dent. Steffen Kreis,Eschersheimer Landstr. 341,,60320,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,13,Small 10 - 49, 50.1396151   , 8.6758600   ,Germany
Dr. med. dent.Manfred Buettner Dr.med.dent. Sharon Beyer,Dr. med. dent.Manfred Buettner,Neumarkt 6,,65934,Frankfurt am Main,8021,80,Zahnärzte,Health Services,Services,18,Small 10 - 49, 50.1021500   , 8.5695900   ,Germany
Dr. med. Hubert Miles Facharzt für Anästhesiologie,Dr. med. Hubert Miles Facharzt,Roßmarkt 23,,60311,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,15,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
